,id_municipio,entidad,municipio,carpetas,total,crimes_10k,lat,lon,class,map_input
1167,20170,Oaxaca,San Jose Lachiguiri,4,3251.0,12.303906490310668,16.378776,-96.336433,1,"[16.378776, -96.336433, 12.303906490310668]"
1168,20171,Oaxaca,San Jose Tenango,15,18316.0,8.189561039528302,18.150762,-96.717209,0,"[18.150762, -96.717209, 8.189561039528302]"
1169,20172,Oaxaca,San Juan Achiutla,0,376.0,0.0,17.344245,-97.508873,0,"[17.344245, -97.508873, 0.0]"
1170,20173,Oaxaca,San Juan Atepec,7,1462.0,47.87961696306416,17.426393,-96.539133,3,"[17.426393, -96.539133, 47.87961696306416]"
1171,20174,Oaxaca,Animas Trujano,49,3917.0,125.09573653306136,16.988882,-96.713196,4,"[16.988882, -96.713196, 125.09573653306136]"
1172,20175,Oaxaca,San Juan Bautista Atatlahuca,2,1583.0,12.634238787113047,17.531096,-96.829941,1,"[17.531096, -96.829941, 12.634238787113047]"
1173,20176,Oaxaca,San Juan Bautista Coixtlahuaca,18,2687.0,66.98920729438034,17.724643,-97.323823,4,"[17.724643, -97.323823, 66.98920729438034]"
1174,20177,Oaxaca,San Juan Bautista Cuicatlan,61,9945.0,61.337355455002296,17.801548,-96.959567,3,"[17.801548, -96.959567, 61.337355455002296]"
1175,20178,Oaxaca,San Juan Bautista Guelache,43,6874.0,62.554553389583845,17.226545,-96.778505,3,"[17.226545, -96.778505, 62.554553389583845]"
1176,20179,Oaxaca,San Juan Bautista Jayacatlan,3,1456.0,20.604395604395545,17.423504,-96.822571,1,"[17.423504, -96.822571, 20.604395604395545]"
1177,20180,Oaxaca,San Juan Bautista Lo De Soto,11,2593.0,42.42190512919389,16.511515,-98.346803,3,"[16.511515, -98.346803, 42.42190512919389]"
1178,20181,Oaxaca,San Juan Bautista Suchitepec,1,440.0,22.727272727272652,17.972718,-97.65982,2,"[17.972718, -97.65982, 22.727272727272652]"
1179,20182,Oaxaca,San Juan Bautista Tlacoatzintepec,0,2178.0,0.0,17.859441,-96.587088,0,"[17.859441, -96.587088, 0.0]"
1180,20183,Oaxaca,San Juan Bautista Tlachichilco,0,1383.0,0.0,17.622548,-98.343993,0,"[17.622548, -98.343993, 0.0]"
1181,20184,Oaxaca,San Juan Bautista Tuxtepec,1158,162511.0,71.25671493006654,18.081165,-96.118482,4,"[18.081165, -96.118482, 71.25671493006654]"
1182,20185,Oaxaca,San Juan Cacahuatepec,33,8855.0,37.26708074534151,16.613734,-98.156092,2,"[16.613734, -98.156092, 37.26708074534151]"
1183,20186,Oaxaca,San Juan Cieneguilla,0,547.0,0.0,17.851659,-98.280764,0,"[17.851659, -98.280764, 0.0]"
1184,20187,Oaxaca,San Juan Coatzospam,0,1808.0,0.0,18.0497,-96.763325,0,"[18.0497, -96.763325, 0.0]"
1185,20188,Oaxaca,San Juan Colorado,12,10030.0,11.96410767696903,16.459666,-97.953989,1,"[16.459666, -97.953989, 11.96410767696903]"
1186,20189,Oaxaca,San Juan Comaltepec,2,2870.0,6.968641114982575,17.33818,-95.976846,0,"[17.33818, -95.976846, 6.968641114982575]"
1187,20190,Oaxaca,San Juan Cotzocon,55,23686.0,23.22046778687844,17.164002,-95.78231,2,"[17.164002, -95.78231, 23.22046778687844]"
1188,20191,Oaxaca,San Juan Chicomezuchil,0,330.0,0.0,17.288975,-96.494917,0,"[17.288975, -96.494917, 0.0]"
1189,20192,Oaxaca,San Juan Chilateca,5,1494.0,33.467202141900984,16.828518,-96.672011,2,"[16.828518, -96.672011, 33.467202141900984]"
1190,20193,Oaxaca,San Juan Del Estado,12,2592.0,46.296296296296305,17.273528,-96.799273,3,"[17.273528, -96.799273, 46.296296296296305]"
1191,20194,Oaxaca,San Juan Del Rio,0,1237.0,0.0,16.882527,-96.16047,0,"[16.882527, -96.16047, 0.0]"
1192,20195,Oaxaca,San Juan Diuxi,4,1071.0,37.34827264239017,17.281509,-97.374243,2,"[17.281509, -97.374243, 37.34827264239017]"
1193,20196,Oaxaca,San Juan Evangelista Analco,1,413.0,24.213075060532802,17.405827,-96.53795,2,"[17.405827, -96.53795, 24.213075060532802]"
1194,20197,Oaxaca,San Juan Guelavia,15,3212.0,46.699875466998655,16.956763,-96.545832,3,"[16.956763, -96.545832, 46.699875466998655]"
1195,20198,Oaxaca,San Juan Guichicovi,93,29364.0,31.671434409480984,16.962829,-95.095094,2,"[16.962829, -95.095094, 31.671434409480984]"
